STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,COMMODITY,Commodity,MEASURE,Measure,UNIT_MEASURE,Unit of measure,VERSION_ID,Version ID,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVENTION,Agricultural convention
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PAK,Pakistan,A,Annual,CPC_0113,Rice,FO_DES_TOT,Total calorie availability,KCAL_PS_D,Kilocalories per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,149.1387,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PAK,Pakistan,A,Annual,CPC_EX_222122,Whey powder,FO_PC,Human consumption,KG_PS,Kilogrammes per person,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PAK,Pakistan,A,Annual,CPC_EX_222122,Whey powder,FO_PC,Human consumption,KG_PS,Kilogrammes per person,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PER,Peru,A,Annual,CPC_0144,Other oilseeds,ST,Ending stocks,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0.0003,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PER,Peru,A,Annual,CPC_0144,Other oilseeds,ST,Ending stocks,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0.0003,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PER,Peru,A,Annual,CPC_235,Sugar and molasses,ECOE_TOT,Direct GHG emission,T_CO2E,Tonnes of CO2-equivalent,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PER,Peru,A,Annual,CPC_235,Sugar and molasses,ECOE_TOT,Direct GHG emission,T_CO2E,Tonnes of CO2-equivalent,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PHL,Philippines,A,Annual,CPC_2226,Casein,IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PHL,Philippines,A,Annual,CPC_2226,Casein,IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PRY,Paraguay,A,Annual,CPC_2224,Butter and other fats and oils derived from milk,IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PRY,Paraguay,A,Annual,CPC_2224,Butter and other fats and oils derived from milk,IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PRY,Paraguay,A,Annual,CPC_EX_BV,Beef and veal,CI,Cow inventory,ANM,Animals,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PRY,Paraguay,A,Annual,CPC_EX_BV,Beef and veal,CI,Cow inventory,ANM,Animals,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PRY,Paraguay,A,Annual,CPC_21920,"Flours and meals of oil seeds or oleaginous fruits, except those of mustard",ST,Ending stocks,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,549.143,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PRY,Paraguay,A,Annual,CPC_21920,"Flours and meals of oil seeds or oleaginous fruits, except those of mustard",ST,Ending stocks,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,564.594,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PRY,Paraguay,A,Annual,CPC_01801,Sugar beet,YLD,Yield,T_HA,Tonnes per hectare,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,PRY,Paraguay,A,Annual,CPC_01801,Sugar beet,YLD,Yield,T_HA,Tonnes per hectare,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,SAU,Saudi Arabia,A,Annual,CPC_2351,Raw cane or beet sugar,EX,Exports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,92.6391,,A,Normal value,3,Thousands,2,Two,TQB,Tel quel basis (sugar)
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,SAU,Saudi Arabia,A,Annual,CPC_2351,Raw cane or beet sugar,EX,Exports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,91.6151,,A,Normal value,3,Thousands,2,Two,TQB,Tel quel basis (sugar)
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,SAU,Saudi Arabia,A,Annual,CPC_EX_222122,Whey powder,FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,SAU,Saudi Arabia,A,Annual,CPC_EX_222122,Whey powder,FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,THA,Thailand,A,Annual,CPC_2224,Butter and other fats and oils derived from milk,FO_PC,Human consumption,KG_PS,Kilogrammes per person,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0.1974,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,THA,Thailand,A,Annual,CPC_2224,Butter and other fats and oils derived from milk,FO_PC,Human consumption,KG_PS,Kilogrammes per person,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0.1998,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,THA,Thailand,A,Annual,CPC_2222T2223,Fresh dairy products,FO_DFS_PROT,Food protein availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0.9385,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,THA,Thailand,A,Annual,CPC_2222T2223,Fresh dairy products,FO_DFS_PROT,Food protein availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0.945,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,TUR,Türkiye,A,Annual,CPC_EX_AC,Fish from aquaculture,FE,Feed,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,TUR,Türkiye,A,Annual,CPC_EX_AC,Fish from aquaculture,FE,Feed,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,TUR,Türkiye,A,Annual,CPC_0112,Maize (corn),BF,Biofuel use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0.3544,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,TUR,Türkiye,A,Annual,CPC_0112,Maize (corn),BF,Biofuel use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0.3604,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,UKR,Ukraine,A,Annual,CPC_EX_AC,Fish from aquaculture,ECOE_TOT,Direct GHG emission,T_CO2E,Tonnes of CO2-equivalent,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,UKR,Ukraine,A,Annual,CPC_EX_AC,Fish from aquaculture,ECOE_TOT,Direct GHG emission,T_CO2E,Tonnes of CO2-equivalent,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,UKR,Ukraine,A,Annual,CPC_21233,Edible fish meal,QP_ET,Ethanol production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,UKR,Ukraine,A,Annual,CPC_21233,Edible fish meal,QP_ET,Ethanol production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,UKR,Ukraine,A,Annual,CPC_0114T0119,Other coarse grains,QP,Production,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,11460.3215,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,UKR,Ukraine,A,Annual,CPC_0114T0119,Other coarse grains,QP,Production,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,11662.1053,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,UKR,Ukraine,A,Annual,CPC_0141,Soya beans,CR,Crush,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,1288.8669,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,UKR,Ukraine,A,Annual,CPC_0141,Soya beans,CR,Crush,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,1311.5708,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,UKR,Ukraine,A,Annual,CPC_EX_222121,Skim milk powder,FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,97.628,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,UKR,Ukraine,A,Annual,CPC_EX_222121,Skim milk powder,FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,98.1529,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,UKR,Ukraine,A,Annual,CPC_2351,Raw cane or beet sugar,IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,7.8262,,A,Normal value,3,Thousands,2,Two,TQB,Tel quel basis (sugar)
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,UKR,Ukraine,A,Annual,CPC_2351,Raw cane or beet sugar,IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,6.6013,,A,Normal value,3,Thousands,2,Two,TQB,Tel quel basis (sugar)
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,VNM,Viet Nam,A,Annual,CPC_0112,Maize (corn),FO_PC,Human consumption,KG_PS,Kilogrammes per person,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,7.5547,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,VNM,Viet Nam,A,Annual,CPC_0112,Maize (corn),FO_PC,Human consumption,KG_PS,Kilogrammes per person,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,7.4994,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,VNM,Viet Nam,A,Annual,CPC_2354,Molasses,FO_DFS_PROT,Food protein availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,VNM,Viet Nam,A,Annual,CPC_2354,Molasses,FO_DFS_PROT,Food protein availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,VNM,Viet Nam,A,Annual,CPC_2352,Refined sugar,QC,Consumption,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,TQB,Tel quel basis (sugar)
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,VNM,Viet Nam,A,Annual,CPC_2352,Refined sugar,QC,Consumption,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,TQB,Tel quel basis (sugar)
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,VNM,Viet Nam,A,Annual,_T,All Commodities,FO_DFS_PROT,Food protein availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,102.9084,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,VNM,Viet Nam,A,Annual,_T,All Commodities,FO_DFS_PROT,Food protein availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,103.8147,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ZAF,South Africa,A,Annual,CPC_2224,Butter and other fats and oils derived from milk,OU,Other use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ZAF,South Africa,A,Annual,CPC_2224,Butter and other fats and oils derived from milk,OU,Other use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ZAF,South Africa,A,Annual,CPC_0114T0119,Other coarse grains,QP,Production,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,658.3782,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ZAF,South Africa,A,Annual,CPC_0114T0119,Other coarse grains,QP,Production,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,647.7773,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ZAF,South Africa,A,Annual,CPC_0144,Other oilseeds,FO_DFS_PROT,Food protein availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0.4761,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ZAF,South Africa,A,Annual,CPC_0144,Other oilseeds,FO_DFS_PROT,Food protein availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0.4823,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ZAF,South Africa,A,Annual,CPC_EX_SH,Sheepmeat,FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,179.7652,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ZAF,South Africa,A,Annual,CPC_EX_SH,Sheepmeat,FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,180.0432,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,W,World,A,Annual,CPC_01801,Sugar beet,FO_DES_TOT,Total calorie availability,KCAL_PS_D,Kilocalories per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,W,World,A,Annual,CPC_01801,Sugar beet,FO_DES_TOT,Total calorie availability,KCAL_PS_D,Kilocalories per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,A2,Northern America,A,Annual,CPC_EX_DDG,Distiller's dry grains,FO_DFS_FAT,Food fat availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,A2,Northern America,A,Annual,CPC_EX_DDG,Distiller's dry grains,FO_DFS_FAT,Food fat availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,A2,Northern America,A,Annual,CPC_0141,Soya beans,ST,Ending stocks,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,9583.7208,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,A2,Northern America,A,Annual,CPC_0141,Soya beans,ST,Ending stocks,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,9723.0844,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,A2,Northern America,A,Annual,CPC_01802,Sugar cane,OU,Other use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,A2,Northern America,A,Annual,CPC_01802,Sugar cane,OU,Other use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,A2,Northern America,A,Annual,CPC_22211,Whole milk powder,FO_DFS_FAT,Food fat availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0.0342,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,A2,Northern America,A,Annual,CPC_22211,Whole milk powder,FO_DFS_FAT,Food fat availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0.0335,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,A8,Latin America,A,Annual,CPC_21920,"Flours and meals of oil seeds or oleaginous fruits, except those of mustard",FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,A8,Latin America,A,Annual,CPC_21920,"Flours and meals of oil seeds or oleaginous fruits, except those of mustard",FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,E,Europe,A,Annual,CPC_223,"Eggs, in shell, preserved or cooked",ST,Ending stocks,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0.001,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,E,Europe,A,Annual,CPC_223,"Eggs, in shell, preserved or cooked",ST,Ending stocks,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0.001,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,E,Europe,A,Annual,CPC_0151T0155,Roots and tubers,QP_BD,Biodiesel production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,E,Europe,A,Annual,CPC_0151T0155,Roots and tubers,QP_BD,Biodiesel production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,E,Europe,A,Annual,CPC_0151T0155,Roots and tubers,FO_PC,Human consumption,KG_PS,Kilogrammes per person,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,17.585,,A,Normal value,0,Units,2,Two,,
